date,RSV001,RSV002,RSV003,RSV004,RSV005,RSV006,RSV007,RSV008,RSV009
2017-01-01 00:00:00,510.88000000000005,206.4,20.240000000000002,25.44,1.92,8.959999999999999,46.56,60.400000000000006,69.52000000000001
2017-01-01 01:00:00,510.96523360000003,206.2888716,20.4267536,25.3366008,2.0213408284685035,8.970226771531495,46.54079602587903,60.38814677412097,69.5935984
2017-01-01 02:00:00,511.0504672,206.17774319999998,20.6135072,25.233201599999997,2.1226849280672893,8.98045027193271,46.521591668801534,60.37629393119847,69.66719680000001
2017-01-01 03:00:00,511.1357008,206.07620319999998,20.790672400000002,25.1298024,2.2240322959345757,8.990670504065424,46.50469968877955,60.36212871122045,69.74079520000001
2017-01-01 04:00:00,511.2209344,205.96507479999997,20.977426,25.026403199999994,2.325382929212257,9.000887470787742,46.487807623629735,60.34796357637026,69.8143936
2017-01-01 05:00:00,511.30616799999996,205.85394639999996,21.1641796,24.949740825045886,2.4,9.011101174954106,46.47091547334891,60.33379852665108,69.887992
2017-01-01 06:00:00,511.39140159999994,205.74281799999997,21.3509332,24.947697920971972,2.4,9.021312479028019,46.45286660251894,60.32079019748105,69.9615904
2017-01-01 07:00:00,511.4766351999999,205.63168959999996,21.5376868,24.94565501689806,2.4,9.031523783101932,46.4336607770278,60.30893882297219,70.0351888
2017-01-01 08:00:00,511.5618687999999,205.58056119999995,21.6644404,24.943612112824145,2.4,9.041735087175846,46.41561143796452,60.29593096203546,70.1087872
2017-01-01 09:00:00,511.6471023999999,205.46943279999994,21.851194,24.941569208750227,2.4,9.051946391249759,46.399875837964515,60.28060936203546,70.18238559999999
2017-01-01 10:00:00,511.73233599999986,205.35830439999992,22.0379476,24.939526304676313,2.4,9.062157695323672,46.38066911849098,60.268758881509,70.255984
2017-01-01 11:00:00,511.81756959999984,205.24717599999994,22.2247012,24.9374834006024,2.4,9.072368999397586,46.361462015842676,60.2569087841573,70.32958239999999
2017-01-01 12:00:00,511.9028031999998,205.13604759999993,22.411454799999998,24.935440496528486,2.4,9.082580303471499,46.34225452998768,60.245059070012296,70.40318079999999
2017-01-01 13:00:00,511.9733631999998,205.07306079999992,22.537045599999995,24.938779592454573,2.4,9.092276807545412,46.33179466089404,60.24456053910593,70.47278319999998
2017-01-01 14:00:00,512.0439231999998,204.95007399999992,22.722636399999995,24.942118688380663,2.4,9.101973311619325,46.32133445330175,60.24406234669823,70.54238559999999
2017-01-01 15:00:00,512.1144831999998,204.82708719999994,22.908227199999995,24.94545778430675,2.4,9.11166981569324,46.310873907183705,60.243564492816276,70.61198799999998
2017-01-01 16:00:00,512.1850431999998,204.76410039999993,23.033817999999997,24.948796880232837,2.4,9.025411930495844,46.3004130225128,60.24306697748719,70.77754478927129
2017-01-01 17:00:00,512.2556031999998,204.64111359999993,23.219408799999997,24.952135976158928,2.4,8.933432432846551,46.289951799261914,60.242569800738075,70.94882319099449
2017-01-01 18:00:00,512.3261631999998,204.51812679999992,23.404999599999996,24.955475072085015,2.4,8.841447603432362,46.27949023740393,60.24207296259606,71.1201069244826
2017-01-01 19:00:00,512.3967231999998,204.3951399999999,23.590590399999996,24.958814168011102,2.4,8.74945721681656,46.26902833691173,60.241576463088265,71.29139621517231
2017-01-01 20:00:00,512.4672831999998,204.33215319999994,23.716181199999998,24.962153263937193,2.4,8.657461182162015,46.2585660977582,60.2410803022418,71.46269115390076
2017-01-01 21:00:00,512.5378431999998,204.26916639999993,23.841772,24.96549235986328,2.4,8.667157686235928,46.24810351991621,60.2405844800838,71.53229355390076
2017-01-01 22:00:00,512.6084031999998,204.20617959999993,23.967362799999997,24.968831455789367,2.4,8.676854190309843,46.23764060335862,60.24008899664139,71.60189595390077
2017-01-01 23:00:00,512.6789631999998,204.08319279999992,24.152953599999996,24.972170551715458,2.4,8.686550694383756,46.227177348058305,60.239593851941706,71.67149835390076
2017-01-02 00:00:00,512.7495231999998,203.9602059999999,24.338544399999996,24.975509647641545,2.4,8.69624719845767,46.21671375398814,60.23909904601188,71.74110075390075
2017-01-02 01:00:00,512.8200831999998,203.83721919999994,24.524135199999996,24.97884874356763,2.4,8.705943702531584,46.20624982112097,60.23860457887905,71.81070315390075
2017-01-02 02:00:00,512.8906431999998,203.71423239999993,24.709726,24.982187839493722,2.4,8.715640206605498,46.19578554942966,60.23811045057036,71.88030555390075
2017-01-02 03:00:00,512.9612031999998,203.65124559999992,24.8353168,24.98552693541981,2.4,8.72533671067941,46.18647994240126,60.23645765759876,71.94990795390075
2017-01-02 04:00:00,513.0317631999998,203.58825879999992,24.9609076,24.988866031345896,2.4,8.735033214753326,46.176015056976276,60.23596414302375,72.01951035390074
2017-01-02 05:00:00,513.1023231999998,203.4652719999999,25.146498400000002,24.992205127271987,2.4,8.744729718827239,46.16554983265437,60.23547096734566,72.08911275390074
2017-01-02 06:00:00,513.1728831999998,203.40228519999994,25.2720892,24.995544223198074,2.4,8.655599003557494,46.15508426940839,60.23497813059164,72.2575423732444
2017-01-02 07:00:00,513.1083351999998,203.41440639999993,25.3,24.99888331912416,2.4,8.626342537421884,46.14461836721117,60.23448563278887,72.52377774345392
2017-01-02 08:00:00,513.0437871999999,203.42652759999993,25.16286206212997,25.00222241505025,2.4,8.753640674326112,46.13415212603556,60.23399347396448,72.79850724849364
2017-01-02 09:00:00,512.9680325886903,203.44985541130953,25.024941776105756,25.00556151097634,2.4,8.881737349701977,46.123685545854386,60.233501654145655,73.0732205632159
